ID,Date,Element,Data_Value
RSM00020891,2008-09-09,TMAX,156
RSM00020891,2011-08-02,TMAX,178
RSM00020891,2005-12-14,TMAX,-137
RSM00020891,2012-02-09,TMIN,-316
RSM00020891,2010-03-02,TMAX,-321
RSM00020891,2013-09-07,TMAX,86
RSM00020891,2006-12-03,TMIN,-309
RSM00020891,2010-06-25,TMAX,152
RSM00020891,2010-06-25,TMIN,92
RSM00020891,2010-03-02,TMIN,-392
RSM00020891,2005-12-29,TMAX,-220
RSM00020891,2005-12-29,TMIN,-296
RSM00020891,2012-04-30,TMIN,-222
RSM00020891,2012-04-30,TMAX,-60
RSM00020891,2005-05-27,TMIN,-20
RSM00020891,2005-05-27,TMAX,8
RSM00020891,2012-12-22,TMIN,-395
RSM00020891,2012-12-22,TMAX,-284
RSM00020891,2005-08-17,TMAX,92
RSM00020891,2005-08-17,TMIN,26
RSM00020891,2006-04-06,TMIN,-305
RSM00020891,2006-07-10,TMIN,141
RSM00020891,2006-07-10,TMAX,239
RSM00020891,2015-03-08,TMIN,-158
RSM00020891,2006-04-06,TMAX,-230
RSM00020891,2005-09-18,TMAX,100
RSM00020891,2013-05-05,TMIN,-67
RSM00020891,2006-12-03,TMAX,-194
RSM00020891,2009-02-13,TMAX,-420
RSM00020891,2008-06-16,TMIN,90
RSM00020891,2009-02-13,TMIN,-455
RSM00020891,2011-02-06,TMAX,-428
RSM00020891,2010-04-27,TMIN,-107
RSM00020891,2011-02-06,TMIN,-452
RSM00020891,2010-04-27,TMAX,2
RSM00020891,2010-12-01,TMIN,-365
RSM00020891,2014-09-09,TMIN,7
RSM00020891,2010-02-18,TMAX,-353
RSM00020891,2010-02-18,TMIN,-402
RSM00020891,2014-09-09,TMAX,131
RSM00020891,2010-12-03,TMAX,-315
RSM00020891,2008-11-09,TMIN,-289
RSM00020891,2005-12-14,TMIN,-187
RSM00020891,2008-11-09,TMAX,-220
RSM00020891,2007-04-16,TMAX,-17
RSM00020891,2010-12-03,TMIN,-409
RSM00020891,2010-12-01,TMAX,-341
RSM00020891,2010-07-06,TMIN,79
RSM00020891,2013-09-07,TMIN,42
RSM00020891,2008-06-16,TMAX,155
RSM00020891,2010-07-06,TMAX,153
RSM00020891,2010-06-28,TMIN,45
RSM00020891,2011-09-14,TMAX,83
RSM00020891,2011-09-14,TMIN,65
RSM00020891,2010-06-28,TMAX,124
RSM00020891,2007-04-16,TMIN,-74
RSM00020891,2015-03-11,TMIN,-155
RSM00020891,2011-09-24,TMAX,-5
RSM00020891,2011-09-24,TMIN,-20
RSM00020891,2012-07-27,TMAX,223
RSM00020891,2011-12-12,TMAX,-243
RSM00020891,2010-02-21,TMAX,-313
RSM00020891,2011-12-12,TMIN,-357
RSM00020891,2008-10-13,TMAX,-21
RSM00020891,2010-11-13,TMAX,-118
RSM00020891,2010-11-13,TMIN,-267
RSM00020891,2013-04-29,TMAX,-1
RSM00020891,2013-04-29,TMIN,-175
RSM00020891,2008-10-13,TMIN,-91
RSM00020891,2011-06-12,TMAX,71
RSM00020891,2008-02-11,TMIN,-503
RSM00020891,2008-02-11,TMAX,-450
RSM00020891,2011-06-12,TMIN,18
RSM00020891,2008-05-10,TMAX,92
RSM00020891,2008-05-10,TMIN,29
RSM00020891,2009-08-22,TMIN,95
RSM00020891,2009-08-22,TMAX,127
RSM00020891,2011-05-10,TMAX,-9
RSM00020891,2011-05-10,TMIN,-158
RSM00020891,2014-11-10,TMIN,-357
RSM00020891,2007-01-09,TMIN,-250
RSM00020891,2007-01-09,TMAX,-144
RSM00020891,2010-02-21,TMIN,-389
RSM00020891,2012-07-27,TMIN,119
RSM00020891,2007-05-14,TMAX,11
RSM00020891,2007-05-14,TMIN,-91
RSM00020891,2012-12-19,TMIN,-368
RSM00020891,2008-05-12,TMIN,-76
RSM00020891,2012-12-23,TMIN,-395
RSM00020891,2012-12-23,TMAX,-282
RSM00020891,2008-05-12,TMAX,47
RSM00020891,2012-04-22,TMAX,-21
RSM00020891,2012-04-22,TMIN,-161
RSM00020891,2011-08-09,TMIN,106
RSM00020891,2011-08-09,TMAX,240
RSM00020891,2006-12-02,TMAX,-143
RSM00020891,2006-12-02,TMIN,-198
RSM00020891,2010-04-20,TMIN,-55
RSM00020891,2011-03-01,TMAX,-346
RSM00020891,2011-03-01,TMIN,-441
RSM00020891,2011-01-10,TMIN,-303
RSM00020891,2012-04-24,TMIN,-218
RSM00020891,2012-04-24,TMAX,-127
RSM00020891,2011-01-10,TMAX,-234
RSM00020891,2014-09-22,TMAX,11
RSM00020891,2011-09-16,TMAX,125
RSM00020891,2006-09-08,TMIN,-67
RSM00020891,2013-09-03,TMAX,110
RSM00020891,2013-09-03,TMIN,36
RSM00020891,2006-09-08,TMAX,-1
RSM00020891,2011-09-16,TMIN,60
RSM00020891,2010-04-20,TMAX,42
RSM00020891,2005-06-18,TMIN,47
RSM00020891,2005-06-18,TMAX,156
RSM00020891,2013-09-27,TMAX,-27
RSM00020891,2007-06-06,TMAX,76
RSM00020891,2007-06-06,TMIN,2
RSM00020891,2007-02-14,TMAX,-363
RSM00020891,2007-08-06,TMIN,82
RSM00020891,2007-08-06,TMAX,152
RSM00020891,2007-11-21,TMAX,-234
RSM00020891,2007-11-21,TMIN,-326
RSM00020891,2015-09-30,TMAX,-50
RSM00020891,2015-09-30,TMIN,-81
RSM00020891,2007-02-14,TMIN,-435
RSM00020891,2013-09-27,TMIN,-80
RSM00020891,2008-02-03,TMIN,-328
RSM00020891,2009-10-04,TMIN,46
RSM00020891,2008-02-03,TMAX,-106
RSM00020891,2014-03-20,TMIN,-164
RSM00020891,2013-04-09,TMIN,-143
RSM00020891,2013-04-09,TMAX,-30
RSM00020891,2005-11-01,TMAX,-185
RSM00020891,2005-11-01,TMIN,-277
RSM00020891,2006-12-07,TMIN,-353
RSM00020891,2013-04-03,TMAX,-236
RSM00020891,2013-04-03,TMIN,-306
RSM00020891,2006-12-07,TMAX,-173
RSM00020891,2009-10-04,TMAX,88
RSM00020891,2010-10-24,TMAX,-127
RSM00020891,2007-01-06,TMIN,-420
RSM00020891,2014-03-10,TMIN,-392
RSM00020891,2008-10-14,TMIN,-98
RSM00020891,2008-10-14,TMAX,-59
RSM00020891,2006-09-06,TMAX,30
RSM00020891,2009-01-14,TMIN,-243
RSM00020891,2009-01-14,TMAX,-150
RSM00020891,2006-09-06,TMIN,5
RSM00020891,2011-01-19,TMIN,-186
RSM00020891,2011-01-19,TMAX,-167
RSM00020891,2015-01-24,TMAX,-244
RSM00020891,2015-01-24,TMIN,-343
RSM00020891,2005-03-07,TMAX,-122
RSM00020891,2007-01-06,TMAX,-369
RSM00020891,2005-03-07,TMIN,-293
RSM00020891,2005-05-18,TMIN,-43
RSM00020891,2011-06-15,TMIN,53
RSM00020891,2006-07-07,TMAX,160
RSM00020891,2006-07-07,TMIN,118
RSM00020891,2011-06-15,TMAX,148
RSM00020891,2009-12-17,TMAX,-223
RSM00020891,2009-12-17,TMIN,-300
RSM00020891,2008-12-29,TMIN,-197
RSM00020891,2008-12-29,TMAX,-137
RSM00020891,2012-12-03,TMAX,-385
RSM00020891,2012-12-03,TMIN,-407
RSM00020891,2005-05-18,TMAX,-1
RSM00020891,2009-07-27,TMIN,73
RSM00020891,2005-07-05,TMAX,237
RSM00020891,2005-01-31,TMIN,-317
RSM00020891,2013-05-22,TMAX,105
RSM00020891,2011-09-09,TMAX,44
RSM00020891,2009-12-22,TMAX,-370
RSM00020891,2011-09-09,TMIN,-14
RSM00020891,2008-09-26,TMIN,-74
RSM00020891,2010-07-22,TMAX,200
RSM00020891,2010-07-22,TMIN,106
RSM00020891,2007-06-10,TMIN,6
RSM00020891,2012-02-02,TMAX,-35
RSM00020891,2012-02-02,TMIN,-69
RSM00020891,2013-05-22,TMIN,30
RSM00020891,2007-06-10,TMAX,42
RSM00020891,2014-02-16,TMIN,-355
RSM00020891,2012-03-22,TMIN,-351
RSM00020891,2005-12-22,TMAX,-282
RSM00020891,2005-12-22,TMIN,-341
RSM00020891,2014-04-01,TMIN,-159
RSM00020891,2010-02-11,TMAX,-294
RSM00020891,2012-03-22,TMAX,-234
RSM00020891,2009-12-12,TMAX,-337
RSM00020891,2010-02-11,TMIN,-318
RSM00020891,2009-12-12,TMIN,-388
RSM00020891,2014-02-16,TMAX,-319
RSM00020891,2010-07-08,TMIN,65
RSM00020891,2014-07-16,TMAX,119
RSM00020891,2009-12-22,TMIN,-416
RSM00020891,2012-02-16,TMIN,-229
RSM00020891,2014-04-06,TMAX,-49
RSM00020891,2014-04-06,TMIN,-104
RSM00020891,2012-02-16,TMAX,-155
RSM00020891,2006-11-22,TMAX,-241
RSM00020891,2008-08-25,TMIN,21
RSM00020891,2008-08-25,TMAX,90
RSM00020891,2006-11-22,TMIN,-310
RSM00020891,2011-12-30,TMIN,-244
RSM00020891,2007-09-25,TMIN,33
RSM00020891,2013-10-09,TMAX,-61
RSM00020891,2008-06-09,TMAX,46
RSM00020891,2008-06-09,TMIN,-25
RSM00020891,2007-09-25,TMAX,76
RSM00020891,2013-10-09,TMIN,-137
RSM00020891,2012-12-30,TMAX,-323
RSM00020891,2011-04-03,TMAX,-133
RSM00020891,2015-08-15,TMAX,157
RSM00020891,2015-08-15,TMIN,87
RSM00020891,2006-06-13,TMAX,194
RSM00020891,2006-06-13,TMIN,116
RSM00020891,2008-09-26,TMAX,10
RSM00020891,2005-02-10,TMAX,-289
RSM00020891,2010-07-08,TMAX,126
RSM00020891,2013-04-16,TMIN,-205
RSM00020891,2015-04-18,TMAX,-166
RSM00020891,2008-12-02,TMAX,-336
RSM00020891,2008-02-22,TMAX,-328
RSM00020891,2009-05-11,TMIN,-100
RSM00020891,2010-06-17,TMAX,78
RSM00020891,2010-06-17,TMIN,26
RSM00020891,2009-05-11,TMAX,-49
RSM00020891,2008-02-22,TMIN,-407
RSM00020891,2008-12-02,TMIN,-362
RSM00020891,2009-07-28,TMIN,75
RSM00020891,2006-01-15,TMIN,-325
RSM00020891,2011-09-20,TMIN,58
RSM00020891,2006-01-15,TMAX,-262
RSM00020891,2012-04-27,TMAX,-120
RSM00020891,2008-01-10,TMAX,-308
RSM00020891,2008-01-10,TMIN,-372
RSM00020891,2015-09-27,TMAX,45
RSM00020891,2015-09-27,TMIN,5
RSM00020891,2011-01-01,TMIN,-159
RSM00020891,2015-10-03,TMIN,-67
RSM00020891,2015-10-03,TMAX,0
RSM00020891,2011-01-01,TMAX,-125
RSM00020891,2012-04-27,TMIN,-207
RSM00020891,2009-07-28,TMAX,161
RSM00020891,2009-09-29,TMIN,27
RSM00020891,2015-11-22,TMIN,-170
RSM00020891,2006-09-02,TMIN,-29
RSM00020891,2013-04-16,TMAX,-63
RSM00020891,2015-08-09,TMAX,83
RSM00020891,2015-08-09,TMIN,51
RSM00020891,2008-07-22,TMAX,165
RSM00020891,2012-07-09,TMAX,148
RSM00020891,2008-07-22,TMIN,68
RSM00020891,2006-03-28,TMAX,-146
RSM00020891,2006-03-28,TMIN,-250
RSM00020891,2012-07-09,TMIN,106
RSM00020891,2005-01-03,TMAX,-210
RSM00020891,2007-09-26,TMIN,5
RSM00020891,2007-09-26,TMAX,40
RSM00020891,2014-04-26,TMAX,-90
RSM00020891,2005-01-03,TMIN,-277
RSM00020891,2006-12-15,TMAX,-226
RSM00020891,2009-09-29,TMAX,52
RSM00020891,2006-12-15,TMIN,-350
RSM00020891,2011-09-20,TMAX,93
RSM00020891,2010-10-07,TMIN,-149
RSM00020891,2010-10-07,TMAX,-62
RSM00020891,2008-10-11,TMAX,-110
RSM00020891,2008-10-11,TMIN,-192
RSM00020891,2006-09-02,TMAX,44
RSM00020891,2011-12-30,TMAX,-190
RSM00020891,2007-04-04,TMAX,-114
RSM00020891,2012-12-30,TMIN,-363
RSM00020891,2012-08-13,TMIN,66
RSM00020891,2015-03-10,TMIN,-163
RSM00020891,2009-04-04,TMAX,-78
RSM00020891,2012-04-26,TMIN,-215
RSM00020891,2010-04-15,TMAX,-36
RSM00020891,2010-04-15,TMIN,-134
RSM00020891,2008-02-21,TMIN,-384
RSM00020891,2015-01-15,TMAX,-163
RSM00020891,2008-02-21,TMAX,-301
RSM00020891,2012-04-26,TMAX,-138
RSM00020891,2012-07-08,TMAX,201
RSM00020891,2015-03-10,TMAX,-104
RSM00020891,2006-09-23,TMIN,-22
RSM00020891,2012-07-08,TMIN,134
RSM00020891,2005-05-11,TMAX,-46
RSM00020891,2005-05-11,TMIN,-84
RSM00020891,2009-04-04,TMIN,-193
RSM00020891,2012-11-23,TMAX,-222
RSM00020891,2009-10-18,TMIN,-92
RSM00020891,2005-04-03,TMIN,-246
RSM00020891,2009-10-18,TMAX,-49
RSM00020891,2012-11-23,TMIN,-249
RSM00020891,2012-03-27,TMIN,-348
RSM00020891,2006-09-23,TMAX,98
RSM00020891,2011-12-18,TMIN,-305
RSM00020891,2012-01-13,TMAX,-214
RSM00020891,2010-10-02,TMIN,-41
RSM00020891,2012-01-02,TMAX,-144
RSM00020891,2012-08-14,TMIN,79
RSM00020891,2013-04-20,TMAX,50
RSM00020891,2012-08-14,TMAX,149
RSM00020891,2014-04-27,TMIN,-178
RSM00020891,2013-04-20,TMIN,-68
RSM00020891,2008-10-24,TMAX,24
RSM00020891,2014-04-27,TMAX,-51
RSM00020891,2006-04-10,TMIN,-315
RSM00020891,2013-05-23,TMIN,-38
RSM00020891,2012-01-13,TMIN,-273
RSM00020891,2013-05-23,TMAX,35
RSM00020891,2007-11-20,TMAX,-323
RSM00020891,2007-11-20,TMIN,-344
RSM00020891,2010-08-23,TMIN,62
RSM00020891,2010-08-23,TMAX,218
RSM00020891,2005-09-14,TMAX,40
RSM00020891,2006-04-10,TMAX,-174
RSM00020891,2005-09-14,TMIN,2
RSM00020891,2005-03-06,TMIN,-377
RSM00020891,2008-10-24,TMIN,-31
RSM00020891,2010-10-02,TMAX,24
RSM00020891,2005-03-06,TMAX,-286
RSM00020891,2012-03-27,TMAX,-281
RSM00020891,2011-12-18,TMAX,-188
RSM00020891,2005-04-03,TMAX,-141
RSM00020891,2007-10-08,TMAX,-35
RSM00020891,2007-11-10,TMAX,-231
RSM00020891,2008-05-16,TMAX,-22
RSM00020891,2005-03-08,TMIN,-145
RSM00020891,2005-03-08,TMAX,-122
RSM00020891,2013-03-20,TMAX,-283
RSM00020891,2013-03-20,TMIN,-340
RSM00020891,2009-02-09,TMAX,-393
RSM00020891,2012-12-13,TMIN,-190
RSM00020891,2012-12-13,TMAX,-50
RSM00020891,2007-11-10,TMIN,-278
RSM00020891,2006-07-03,TMAX,152
RSM00020891,2009-07-21,TMIN,110
RSM00020891,2006-12-13,TMIN,-415
RSM00020891,2008-09-24,TMAX,-9
RSM00020891,2008-09-24,TMIN,-53
RSM00020891,2006-12-13,TMAX,-346
RSM00020891,2009-07-21,TMAX,241
RSM00020891,2007-10-31,TMIN,-152
RSM00020891,2007-10-31,TMAX,-103
RSM00020891,2005-02-10,TMIN,-321
RSM00020891,2011-04-03,TMIN,-215
RSM00020891,2006-07-03,TMIN,65
RSM00020891,2008-05-16,TMIN,-86
RSM00020891,2007-10-08,TMIN,-54
RSM00020891,2009-04-18,TMAX,-77
RSM00020891,2007-02-19,TMIN,-347
RSM00020891,2007-02-19,TMAX,-280
RSM00020891,2006-01-16,TMIN,-369
RSM00020891,2006-01-16,TMAX,-314
RSM00020891,2015-03-27,TMAX,-232
RSM00020891,2012-02-06,TMAX,-44
RSM00020891,2012-02-06,TMIN,-177
RSM00020891,2005-12-08,TMAX,-248
RSM00020891,2005-12-08,TMIN,-336
RSM00020891,2007-09-22,TMAX,64
RSM00020891,2009-05-22,TMAX,-71
RSM00020891,2009-05-22,TMIN,-96
RSM00020891,2007-09-22,TMIN,50
RSM00020891,2014-02-15,TMAX,-326
RSM00020891,2014-08-29,TMAX,53
RSM00020891,2014-08-29,TMIN,17
RSM00020891,2015-09-05,TMAX,135
RSM00020891,2013-08-25,TMAX,93
RSM00020891,2013-08-25,TMIN,44
RSM00020891,2009-02-09,TMIN,-430
RSM00020891,2008-03-30,TMAX,-1
RSM00020891,2008-03-30,TMIN,-55
RSM00020891,2009-04-18,TMIN,-204
RSM00020891,2012-08-13,TMAX,120
RSM00020891,2007-04-04,TMIN,-235
RSM00020891,2009-08-19,TMIN,130
RSM00020891,2009-08-19,TMAX,246
RSM00020891,2005-04-22,TMIN,-158
RSM00020891,2014-03-31,TMIN,-182
RSM00020891,2014-03-31,TMAX,-95
RSM00020891,2009-02-22,TMAX,-210
RSM00020891,2009-02-22,TMIN,-251
RSM00020891,2008-04-30,TMAX,-36
RSM00020891,2008-04-30,TMIN,-94
RSM00020891,2009-12-31,TMIN,-326
RSM00020891,2012-06-27,TMAX,130
RSM00020891,2012-06-27,TMIN,45
RSM00020891,2014-02-18,TMAX,-318
RSM00020891,2005-02-09,TMAX,-196
RSM00020891,2005-02-09,TMIN,-291
RSM00020891,2009-12-31,TMAX,-254
RSM00020891,2007-04-13,TMIN,-30
RSM00020891,2008-10-15,TMIN,-123
RSM00020891,2008-10-15,TMAX,-68
RSM00020891,2010-07-02,TMIN,90
RSM00020891,2010-07-02,TMAX,130
RSM00020891,2012-07-10,TMAX,173
RSM00020891,2006-06-14,TMAX,189
RSM00020891,2012-07-10,TMIN,83
RSM00020891,2007-04-13,TMAX,51
RSM00020891,2006-06-14,TMIN,57
RSM00020891,2005-04-22,TMAX,-104
RSM00020891,2013-08-26,TMAX,142
RSM00020891,2014-11-24,TMIN,-384
RSM00020891,2014-11-24,TMAX,-366
RSM00020891,2005-01-05,TMAX,-319
RSM00020891,2005-01-05,TMIN,-357
RSM00020891,2005-08-24,TMAX,116
RSM00020891,2010-08-08,TMIN,62
RSM00020891,2010-08-08,TMAX,91
RSM00020891,2010-04-23,TMAX,-127
RSM00020891,2011-12-19,TMAX,-300
RSM00020891,2014-06-26,TMAX,111
RSM00020891,2013-08-26,TMIN,27
RSM00020891,2012-08-11,TMIN,60
RSM00020891,2011-12-19,TMIN,-390
RSM00020891,2005-04-29,TMAX,-95
RSM00020891,2005-04-29,TMIN,-123
RSM00020891,2010-12-23,TMAX,-239
RSM00020891,2010-12-23,TMIN,-276
RSM00020891,2009-01-13,TMAX,-128
RSM00020891,2009-01-13,TMIN,-183
RSM00020891,2010-03-10,TMIN,-266
RSM00020891,2010-03-10,TMAX,-182
RSM00020891,2010-04-23,TMIN,-216
RSM00020891,2012-08-11,TMAX,121
RSM00020891,2006-04-21,TMIN,-247
RSM00020891,2006-04-12,TMAX,-159
RSM00020891,2006-04-21,TMAX,-148
RSM00020891,2010-10-27,TMAX,-183
RSM00020891,2012-02-05,TMIN,-189
RSM00020891,2014-04-25,TMIN,-213
RSM00020891,2014-04-25,TMAX,-102
RSM00020891,2006-09-22,TMIN,0
RSM00020891,2006-09-22,TMAX,111
RSM00020891,2013-03-22,TMAX,-255
RSM00020891,2013-03-22,TMIN,-373
RSM00020891,2012-02-05,TMAX,-72
RSM00020891,2011-02-05,TMAX,-398
RSM00020891,2010-05-01,TMAX,-103
RSM00020891,2011-02-05,TMIN,-433
RSM00020891,2015-02-01,TMIN,-421
RSM00020891,2008-04-04,TMAX,-202
RSM00020891,2012-12-29,TMIN,-331
RSM00020891,2012-12-29,TMAX,-201
RSM00020891,2011-06-09,TMAX,79
RSM00020891,2008-08-03,TMAX,118
RSM00020891,2010-06-18,TMAX,78
RSM00020891,2008-08-03,TMIN,92
RSM00020891,2010-06-18,TMIN,40
RSM00020891,2014-02-19,TMIN,-416
RSM00020891,2010-02-27,TMIN,-330
RSM00020891,2010-05-01,TMIN,-154
RSM00020891,2010-02-27,TMAX,-300
RSM00020891,2011-05-09,TMIN,-143
RSM00020891,2006-06-30,TMIN,27
RSM00020891,2005-02-20,TMIN,-356
RSM00020891,2005-02-20,TMAX,-270
RSM00020891,2008-11-03,TMIN,-166
RSM00020891,2006-06-30,TMAX,97
RSM00020891,2014-07-06,TMIN,59
RSM00020891,2008-11-03,TMAX,-134
RSM00020891,2014-07-06,TMAX,117
RSM00020891,2009-01-27,TMAX,-279
RSM00020891,2012-05-03,TMIN,-214
RSM00020891,2013-05-20,TMIN,-66
RSM00020891,2013-05-20,TMAX,44
RSM00020891,2012-05-03,TMAX,-101
RSM00020891,2006-04-12,TMIN,-241
RSM00020891,2008-04-04,TMIN,-270
RSM00020891,2009-01-27,TMIN,-361
RSM00020891,2010-10-27,TMIN,-259
RSM00020891,2015-07-17,TMAX,123
RSM00020891,2011-01-29,TMIN,-307
RSM00020891,2006-01-14,TMIN,-328
RSM00020891,2006-01-14,TMAX,-305
RSM00020891,2011-01-29,TMAX,-221
RSM00020891,2011-05-09,TMAX,-87
RSM00020891,2005-11-05,TMAX,-195
RSM00020891,2005-11-05,TMIN,-258
RSM00020891,2014-08-30,TMAX,50
RSM00020891,2009-06-22,TMIN,87
RSM00020891,2011-04-17,TMAX,-54
RSM00020891,2011-04-17,TMIN,-161
RSM00020891,2014-09-28,TMIN,-14
RSM00020891,2011-12-07,TMAX,-130
RSM00020891,2011-12-07,TMIN,-253
RSM00020891,2009-05-08,TMAX,1
RSM00020891,2013-09-12,TMIN,-3
RSM00020891,2013-09-12,TMAX,48
RSM00020891,2006-09-10,TMIN,-82
RSM00020891,2009-05-08,TMIN,-101
RSM00020891,2005-09-21,TMAX,63
RSM00020891,2006-09-10,TMAX,-13
RSM00020891,2015-01-16,TMAX,-223
RSM00020891,2014-09-13,TMAX,72
RSM00020891,2014-11-15,TMAX,-310
RSM00020891,2012-11-24,TMAX,-232
RSM00020891,2005-02-13,TMIN,-349
RSM00020891,2005-02-13,TMAX,-307
RSM00020891,2012-11-24,TMIN,-331
RSM00020891,2015-05-03,TMAX,-44
RSM00020891,2015-07-24,TMAX,175
RSM00020891,2009-08-24,TMIN,22
RSM00020891,2014-09-13,TMIN,-38
RSM00020891,2005-09-21,TMIN,-2
RSM00020891,2007-01-26,TMIN,-372
RSM00020891,2007-01-26,TMAX,-326
RSM00020891,2007-08-18,TMAX,168
RSM00020891,2005-01-31,TMAX,-234
RSM00020891,2008-06-20,TMIN,32
RSM00020891,2007-07-27,TMAX,175
RSM00020891,2007-07-27,TMIN,85
RSM00020891,2006-07-18,TMIN,50
RSM00020891,2006-07-18,TMAX,109
RSM00020891,2008-06-20,TMAX,142
RSM00020891,2010-10-22,TMAX,-87
RSM00020891,2011-06-21,TMIN,19
RSM00020891,2011-06-21,TMAX,54
RSM00020891,2014-02-17,TMIN,-395
RSM00020891,2009-10-17,TMIN,-105
RSM00020891,2009-10-17,TMAX,-41
RSM00020891,2010-10-22,TMIN,-129
RSM00020891,2012-05-27,TMAX,11
RSM00020891,2012-05-27,TMIN,-42
RSM00020891,2007-01-10,TMIN,-241
RSM00020891,2012-08-12,TMIN,61
RSM00020891,2012-08-12,TMAX,92
RSM00020891,2006-12-20,TMIN,-289
RSM00020891,2006-12-20,TMAX,-188
RSM00020891,2007-01-10,TMAX,-147
RSM00020891,2009-08-24,TMAX,112
RSM00020891,2012-01-02,TMIN,-287
RSM00020891,2013-10-08,TMIN,-160
RSM00020891,2013-03-21,TMIN,-390
RSM00020891,2007-05-30,TMIN,-5
RSM00020891,2012-07-05,TMAX,146
RSM00020891,2011-01-09,TMIN,-370
RSM00020891,2013-04-21,TMIN,-148
RSM00020891,2014-07-08,TMAX,113
RSM00020891,2014-07-08,TMIN,60
RSM00020891,2015-05-13,TMAX,-50
RSM00020891,2005-07-16,TMIN,144
RSM00020891,2005-07-16,TMAX,240
RSM00020891,2005-02-06,TMIN,-252
RSM00020891,2007-05-30,TMAX,29
RSM00020891,2015-05-13,TMIN,-127
RSM00020891,2008-05-08,TMAX,53
RSM00020891,2006-11-23,TMAX,-276
RSM00020891,2006-11-23,TMIN,-350
RSM00020891,2008-05-08,TMIN,-132
RSM00020891,2007-04-19,TMIN,-134
RSM00020891,2007-04-19,TMAX,1
RSM00020891,2005-08-24,TMIN,33
RSM00020891,2009-06-22,TMAX,193
RSM00020891,2010-11-16,TMIN,-315
RSM00020891,2010-11-16,TMAX,-139
RSM00020891,2005-02-06,TMAX,-203
RSM00020891,2011-01-09,TMAX,-290
RSM00020891,2008-03-02,TMAX,-243
RSM00020891,2008-03-02,TMIN,-316
RSM00020891,2013-05-21,TMIN,-7
RSM00020891,2005-07-07,TMAX,265
RSM00020891,2013-05-21,TMAX,109
RSM00020891,2005-07-07,TMIN,145
RSM00020891,2011-09-28,TMIN,25
RSM00020891,2005-09-30,TMIN,-59
RSM00020891,2005-09-30,TMAX,-2
RSM00020891,2011-09-28,TMAX,53
RSM00020891,2009-01-24,TMIN,-273
RSM00020891,2009-01-24,TMAX,-236
RSM00020891,2005-12-19,TMIN,-304
RSM00020891,2005-12-19,TMAX,-230
RSM00020891,2009-07-22,TMAX,204
RSM00020891,2009-07-22,TMIN,94
RSM00020891,2013-09-16,TMAX,54
RSM00020891,2013-09-16,TMIN,8
RSM00020891,2013-04-21,TMAX,26
RSM00020891,2011-03-16,TMIN,-234
RSM00020891,2011-03-16,TMAX,-95
RSM00020891,2013-10-08,TMAX,-57
RSM00020891,2011-06-07,TMIN,67
RSM00020891,2011-06-07,TMAX,124
RSM00020891,2012-07-05,TMIN,74
RSM00020891,2013-03-21,TMAX,-223
RSM00020891,2015-09-09,TMAX,73
RSM00020891,2010-03-11,TMAX,-137
RSM00020891,2010-03-11,TMIN,-207
RSM00020891,2007-08-29,TMIN,53
RSM00020891,2012-12-14,TMIN,-129
RSM00020891,2012-12-14,TMAX,-57
RSM00020891,2015-07-21,TMAX,270
RSM00020891,2015-07-21,TMIN,149
RSM00020891,2007-04-20,TMIN,-190
RSM00020891,2007-04-20,TMAX,-75
RSM00020891,2005-06-24,TMAX,72
RSM00020891,2005-11-06,TMIN,-272
RSM00020891,2007-11-22,TMIN,-312
RSM00020891,2007-08-29,TMAX,87
RSM00020891,2005-11-06,TMAX,-223
RSM00020891,2011-09-08,TMIN,12
RSM00020891,2007-11-22,TMAX,-210
RSM00020891,2008-06-14,TMAX,116
RSM00020891,2005-04-24,TMIN,-225
RSM00020891,2005-04-24,TMAX,-80
RSM00020891,2008-08-22,TMAX,91
RSM00020891,2008-08-22,TMIN,38
RSM00020891,2010-12-29,TMIN,-394
RSM00020891,2007-07-26,TMAX,186
RSM00020891,2007-07-26,TMIN,110
RSM00020891,2011-09-08,TMAX,81
RSM00020891,2010-12-29,TMAX,-292
RSM00020891,2015-03-06,TMIN,-305
RSM00020891,2010-06-15,TMAX,159
RSM00020891,2007-01-31,TMAX,-342
RSM00020891,2006-04-11,TMAX,-156
RSM00020891,2011-12-22,TMAX,-326
RSM00020891,2010-12-22,TMAX,-175
RSM00020891,2014-04-04,TMAX,-78
RSM00020891,2010-12-22,TMIN,-297
RSM00020891,2005-04-17,TMAX,-102
RSM00020891,2008-09-11,TMIN,16
RSM00020891,2010-09-10,TMAX,74
RSM00020891,2010-09-10,TMIN,4
RSM00020891,2010-06-15,TMIN,40
RSM00020891,2005-04-17,TMIN,-155
RSM00020891,2006-04-11,TMIN,-283
RSM00020891,2006-07-02,TMAX,157
RSM00020891,2006-07-02,TMIN,65
RSM00020891,2007-06-04,TMIN,50
RSM00020891,2007-06-04,TMAX,134
RSM00020891,2006-06-11,TMAX,74
RSM00020891,2014-11-14,TMAX,-159
RSM00020891,2006-06-11,TMIN,4
RSM00020891,2007-12-25,TMAX,-280
RSM00020891,2007-12-25,TMIN,-368
RSM00020891,2008-09-11,TMAX,80
RSM00020891,2008-06-14,TMIN,18
RSM00020891,2014-02-11,TMAX,-261
RSM00020891,2005-06-24,TMIN,11
RSM00020891,2012-02-17,TMIN,-327
RSM00020891,2012-02-17,TMAX,-201
RSM00020891,2014-08-28,TMIN,6
